1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	1
24	0.41
25	0.324
26	0.297
27	0.273
28	0.254
29	0.252
30	0.255
31	0.269
32	0.289
33	0.313
34	0
