1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	1
10	0,419
11	0,336
12	0,311
13	0,288
14	0,267
15	0,261
16	0,258
17	0,262
18	0,267
19	0,269
20	0,27
21	0,275
22	0,279
23	0,287
24	0,296
25	0,302
26	0,317
27	0,327
28	0,348
29	0,369
30	0,392
31	0,435
32	0,439
33	0
34	0
