1	0
2	0
3	0
4	1
5	0.421
6	0.339
7	0.317
8	0.296
9	0.277
10	0.273
11	0.273
12	0.281
13	0.29
14	0.295
15	0.299
16	0.308
17	0.314
18	0.324
19	0.334
20	0.34
21	0.355
22	0.362
23	0.379
24	0.393
25	0.406
26	0.431
27	0.449
28	0.444
29	0
30	0
31	0
32	0
33	0
34	0
