1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0.411
19	0.324
20	0.295
21	0.269
22	0.246
23	0.238
24	0.233
25	0.237
26	0.242
27	0.245
28	0.251
29	0.262
30	0.274
31	0.295
32	0.314
33	0
34	0
