1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	1
16	0.413
17	0.327
18	0.299
19	0.273
20	0.25
21	0.242
22	0.237
23	0.239
24	0.243
25	0.245
26	0.248
27	0.255
28	0.26
29	0
30	0
31	0
32	0
33	0
34	0
