1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	1
12	0.417
13	0.333
14	0.307
15	0.283
16	0.261
17	0.254
18	0.25
19	0.253
20	0.257
21	0.258
22	0.259
23	0.264
24	0.268
25	0.277
26	0.287
27	0.295
28	0.313
29	0.327
30	0.353
31	0.382
32	0.417
33	0.467
34	0.587
