1	0
2	0
3	0
4	0
5	1
6	0.42
7	0.339
8	0.316
9	0.295
10	0.275
11	0.272
12	0.271
13	0.278
14	0.286
15	0.29
16	0.294
17	0.302
18	0.307
19	0.316
20	0.326
21	0.331
22	0.346
23	0.353
24	0.37
25	0.385
26	0.398
27	0.427
28	0.414
29	0
30	0
31	0
32	0
33	0
34	0
