1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	1
21	0.41
22	0.322
23	0.293
24	0.267
25	0.245
26	0.239
27	0.237
28	0.244
29	0.253
30	0.262
31	0.275
32	0.297
33	0.324
34	0.359
